0__energy_ratio_by_chunks__num_segments_10__segment_focus_4	0__fft_coefficient__attr_"real"__coeff_1	0__fft_coefficient__attr_"imag"__coeff_3	0__fft_coefficient__attr_"angle"__coeff_3	0__agg_linear_trend__attr_"intercept"__chunk_len_50__f_agg_"mean"	0__sum_values	0__fft_coefficient__attr_"real"__coeff_0	0__mean	0__fft_coefficient__attr_"abs"__coeff_0	0__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)	0__c3__lag_3	0__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)	0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)	0__median	0__fft_coefficient__attr_"imag"__coeff_4
0.181059543	-2.926250717	-7.42291811	-126.3848376	0.609327268	55.80283085	55.80283085	0.558028309	55.80283085	0.29955691	0.230974139	0.405254542	0.509255598	0.633971292	5.840452091
0.036067426	1.067877307	5.918153355	64.45032449	0.409428605	44.65314206	44.65314206	0.446531421	44.65314206	0.133015825	0.096924915	0.215893327	0.299965266	0.454545455	-2.872296759
0.076334415	-0.148333783	2.47362479	154.3895409	0.458933758	46.13686154	46.13686154	0.461368615	46.13686154	0.34065074	0.11678128	0.437999265	0.533186653	0.418859649	-2.437942128
0.074627176	0.476717408	1.499041846	157.8826898	0.484452499	48.6191912	48.6191912	0.486191912	48.6191912	0.434879943	0.12972882	0.537931406	0.635244224	0.5	-1.991437636
0.070694832	3.546883522	-1.113713608	-20.40562949	0.510563299	48.57454507	48.57454507	0.485745451	48.57454507	0.365676449	0.124866562	0.479128009	0.592329386	0.485294118	-0.776675715
0.063999788	1.855429059	2.149001878	114.7077295	0.460016438	43.77391715	43.77391715	0.437739171	43.77391715	0.219728808	0.093696547	0.319971059	0.42115326	0.433035714	-4.885117641
0.12314957	-1.392683152	-2.142406351	-30.30534406	0.533669992	54.0877859	54.0877859	0.540877859	54.0877859	0.091799226	0.16390437	0.182787272	0.273228314	0.539393939	4.543965417
0.052503063	3.728487317	1.581372186	24.24380126	0.556904632	54.24900396	54.24900396	0.54249004	54.24900396	0.279379734	0.207328781	0.418629468	0.560127822	0.585714286	0.151406027
0.198620126	-1.120983924	-5.011330783	-140.1870854	0.575092558	52.09406235	52.09406235	0.520940623	52.09406235	0.092497391	0.169837113	0.207183822	0.324320303	0.5	5.73909064
0.048357525	2.109218117	5.461411945	82.64529247	0.497812456	53.62343973	53.62343973	0.536234397	53.62343973	0.170936682	0.1858466	0.289353836	0.40978417	0.5	-0.405950466
0.168508205	-1.887560624	-4.301193222	-103.9702083	0.566729422	55.60637748	55.60637748	0.556063775	55.60637748	0.281428924	0.181223224	0.375555368	0.466127182	0.6	4.174098325
0.099373835	-1.919460532	-0.208816124	-4.640757899	0.484268623	48.82449878	48.82449878	0.488244988	48.82449878	0.051110346	0.122919853	0.116167455	0.182816085	0.472136223	-2.153209833
0.128154879	-1.544999601	-0.66148422	-13.19033351	0.543879626	56.54070637	56.54070637	0.565407064	56.54070637	0.060252943	0.191621503	0.156545398	0.25222883	0.566964286	7.304400492
0.140576453	-2.343575781	-4.648225567	-99.04124397	0.562968929	54.24196279	54.24196279	0.542419628	54.24196279	0.370557899	0.182157878	0.459096777	0.542763826	0.6125	1.486574563
0.0709643	2.053311613	1.065893664	144.7062913	0.469082633	45.09520641	45.09520641	0.450952064	45.09520641	0.249768705	0.098408659	0.353303366	0.460027953	0.449494949	-2.082480028
0.186250059	-2.175950972	-3.758781915	-154.8765053	0.631302504	57.08622965	57.08622965	0.570862296	57.08622965	0.245245957	0.225053998	0.36701839	0.486019179	0.572727273	3.193371881
0.179570928	-3.111936525	-3.103168846	-158.5918232	0.575916601	53.84824651	53.84824651	0.538482465	53.84824651	0.181943899	0.196985329	0.283282075	0.381506245	0.569444444	2.251889573
0.205262244	-1.716239153	-6.216594853	-135.3517633	0.621268263	56.00230564	56.00230564	0.560023056	56.00230564	0.192451557	0.208168561	0.312833053	0.434123908	0.543560606	5.467774375
0.061266175	1.692803392	1.853337742	63.76209128	0.447300488	46.6099357	46.6099357	0.466099357	46.6099357	0.209674258	0.103179251	0.307555319	0.408545185	0.473684211	0.306009961
0.054686267	0.953992778	3.083492038	107.7340368	0.443127981	45.24732951	45.24732951	0.452473295	45.24732951	0.243858602	0.100629855	0.337030866	0.429701868	0.444444444	-2.223563206
0.031619167	1.254935442	2.914304081	26.57782111	0.411005408	45.39905377	45.39905377	0.453990538	45.39905377	0.372071173	0.102270926	0.451664729	0.529467846	0.5	-0.887642955
0.051748742	1.870969666	4.05837689	86.61314562	0.458026002	46.85587425	46.85587425	0.468558742	46.85587425	0.268204275	0.107722989	0.364405345	0.460472061	0.461538462	-3.639437883
0.090465932	0.848830746	0.203476405	172.3220019	0.465051653	46.69829924	46.69829924	0.466982992	46.69829924	0.333873302	0.102077135	0.435422395	0.535751403	0.486842105	0.89512003
0.065514938	1.630792824	3.210333768	69.15413906	0.50242465	54.06708675	54.06708675	0.540670867	54.06708675	0.211406086	0.171490786	0.332371763	0.454429377	0.526315789	5.028498674
0.149355532	-1.198933654	-2.846872778	-59.35649888	0.56112486	55.56180383	55.56180383	0.555618038	55.56180383	0.071495899	0.180445538	0.172415187	0.275801175	0.555555556	5.918158719
0.022024694	3.55659588	4.922619164	25.72455826	0.454830335	51.01518602	51.01518602	0.51015186	51.01518602	0.136710153	0.187444122	0.241545234	0.346845571	0.5	1.615611982
0.174871175	-0.96572003	-4.520757061	-112.3011807	0.546301482	48.23364572	48.23364572	0.482336457	48.23364572	0.08102956	0.126817608	0.175407363	0.269440041	0.474937343	-0.510181396
0.104746097	-0.383396735	0.641243909	7.272530287	0.46464701	47.23599176	47.23599176	0.472359918	47.23599176	0.028800487	0.121725525	0.095321986	0.159737201	0.454545455	-2.706859868
0.090357473	0.090926293	0.856935767	172.5209003	0.489490555	46.82292153	46.82292153	0.468229215	46.82292153	0.331357909	0.126804938	0.442492149	0.551803954	0.460606061	-0.434498551
0.079721922	2.038009461	-1.261196411	-132.6605854	0.485826267	45.15868463	45.15868463	0.451586846	45.15868463	0.435803626	0.09501524	0.545045021	0.652564027	0.454545455	-1.136731014
0.041040481	1.802340684	6.017510693	69.78048315	0.447464022	47.9424612	47.9424612	0.479424612	47.9424612	0.131274849	0.131216008	0.23028975	0.328494176	0.449494949	-2.098837247
0.190907906	-0.754019335	-6.085354323	-101.4038239	0.579405543	52.30593292	52.30593292	0.523059329	52.30593292	0.080580266	0.161843152	0.190373031	0.303349832	0.5	4.908869097
0.033140345	2.285139366	5.266049308	77.77920991	0.422198293	44.9197422	44.9197422	0.449197422	44.9197422	0.044182272	0.13388303	0.145791173	0.245479114	0.375	-3.165869099
0.184100666	-1.454755547	-4.265872316	-138.5517481	0.564415683	50.97698127	50.97698127	0.509769813	50.97698127	0.200173789	0.147454637	0.300955741	0.402354769	0.535897436	0.875420157
0.184611796	-1.019908105	-6.046306473	-96.77582133	0.573104658	52.8759909	52.8759909	0.528759909	52.8759909	0.200234148	0.159697435	0.304184798	0.409402875	0.526315789	3.540984237
0.056714611	2.366387771	2.310621482	93.55081098	0.471483679	47.00881582	47.00881582	0.470088158	47.00881582	0.160891489	0.127091191	0.274699029	0.390803319	0.441558442	-0.677472436
0.041771386	1.874596028	4.322852122	66.24155548	0.439926154	47.23510857	47.23510857	0.472351086	47.23510857	0.100139929	0.117666744	0.198243969	0.298309357	0.460606061	-0.189204567
0.078899651	-1.661255881	1.905770789	11.34538613	0.407809569	48.16047051	48.16047051	0.481604705	48.16047051	-0.015482073	0.129674776	0.031944904	0.079201417	0.5	3.000643081
0.077264306	1.23652363	2.836912034	146.9676276	0.453993578	46.0423091	46.0423091	0.460423091	46.0423091	0.213402681	0.106316799	0.320281083	0.427301266	0.461538462	0.26102092
0.18371821	-2.231849732	-4.823203025	-150.4652212	0.541503396	48.09481246	48.09481246	0.480948125	48.09481246	0.199725911	0.150138842	0.295800142	0.39181412	0.519230769	1.451913903
0.059889759	1.780760809	2.53466581	117.313716	0.51140053	48.48423486	48.48423486	0.484842349	48.48423486	0.200013932	0.134005641	0.32770483	0.457873315	0.5	-2.023085391
0.164378298	-2.066457507	-2.594730543	-145.8980304	0.541928252	51.41712408	51.41712408	0.514171241	51.41712408	0.086914639	0.14654131	0.178341909	0.271263644	0.5	1.523747961
0.07433964	2.012962396	2.126041649	152.6137491	0.526019179	51.36558746	51.36558746	0.513655875	51.36558746	0.130725851	0.158858136	0.262257627	0.396063434	0.5	0.630292325
0.064767347	0.637252979	0.772392356	137.0954423	0.492951455	50.23738333	50.23738333	0.502373833	50.23738333	0.496878672	0.138559496	0.59724352	0.693835003	0.516666667	-1.054750215
0.142560283	-0.516411534	-2.747903587	-47.04646094	0.520567842	53.32759405	53.32759405	0.53327594	53.32759405	0.105171798	0.160455225	0.195358864	0.287800045	0.540064103	6.067384268
0.176517285	-1.560162789	-3.582871759	-94.42484003	0.590646652	57.20993521	57.20993521	0.572099352	57.20993521	0.177421491	0.192281023	0.274479675	0.371986907	0.571428571	3.399532893
0.169719771	-1.43026384	-4.04410476	-94.64718892	0.549709377	55.61658992	55.61658992	0.556165899	55.61658992	0.144567421	0.182432463	0.240752337	0.338100378	0.555555556	5.922364938
0.158341668	-2.490266017	-3.68727403	-140.4208814	0.58327539	56.10703856	56.10703856	0.561070386	56.10703856	0.191906288	0.206118636	0.300874653	0.410207213	0.625	5.192767983
0.180342988	-0.455961203	-4.451228141	-122.1130896	0.637658	57.6934076	57.6934076	0.576934076	57.6934076	0.194752397	0.212202781	0.316442005	0.439805145	0.555555556	2.731315993
0.069982397	1.078082178	1.849801912	142.3580551	0.449345494	44.13323899	44.13323899	0.44133239	44.13323899	0.207391379	0.089836992	0.303812016	0.397576152	0.444444444	-2.167569316
0.040138017	1.434272697	5.619772573	101.2524097	0.433521785	45.55467346	45.55467346	0.455546735	45.55467346	-0.025889788	0.116174827	0.071544113	0.172364607	0.418859649	-3.311621868
0.180540644	-2.47886301	-5.719097258	-136.4315288	0.570951783	52.54811971	52.54811971	0.525481197	52.54811971	0.230552342	0.178968417	0.332858198	0.431954728	0.555555556	3.171124171
0.056776458	1.223249143	2.771377786	72.53459738	0.457446478	47.59573032	47.59573032	0.475957303	47.59573032	0.227436172	0.108968426	0.323247872	0.421695172	0.5	-0.519124607
0.141999554	-0.730356308	-2.19840038	-70.21142899	0.566484819	55.16764167	55.16764167	0.551676417	55.16764167	-0.016784106	0.18340391	0.092105905	0.205178799	0.583333333	5.665634384
0.06763214	2.301315871	1.655380407	51.48999575	0.522329825	54.02108308	54.02108308	0.540210831	54.02108308	0.451052445	0.156971763	0.568811127	0.684449887	0.547727273	2.231095717
0.190509735	-1.872521973	-3.657352572	-142.3910145	0.576146967	54.98179818	54.98179818	0.549817982	54.98179818	0.057904948	0.185695381	0.167530832	0.276895664	0.535897436	5.195215401
0.131693744	-1.474475622	-1.634605189	-39.66230929	0.552634855	54.22740288	54.22740288	0.542274029	54.22740288	0.089837143	0.16026395	0.18114486	0.274438798	0.571428571	2.889027819
0.124954125	-0.889879615	-0.954259009	-16.73732048	0.525091525	53.07644596	53.07644596	0.53076446	53.07644596	0.021413883	0.152959663	0.107955626	0.19757887	0.525062657	2.40835938
0.157585372	-1.660757326	-2.657211079	-122.7726131	0.530818526	51.13843472	51.13843472	0.511384347	51.13843472	0.061626516	0.14057307	0.157929213	0.253930493	0.5	3.439688091
0.163362812	-2.380550803	-2.945340253	-145.3322593	0.551011357	53.50986505	53.50986505	0.53509865	53.50986505	0.179876571	0.171569358	0.275574917	0.371299377	0.5625	3.042530995
0.184601833	-2.555140578	-4.467999401	-132.5022415	0.576661221	55.42698142	55.42698142	0.554269814	55.42698142	0.114401321	0.199533009	0.218944948	0.324490661	0.605555556	7.274203356
0.110139156	-1.506247962	-1.947703498	-14.01815505	0.475117024	51.25897816	51.25897816	0.512589782	51.25897816	0.153345963	0.141048192	0.214357079	0.273489044	0.541958042	2.308637727
0.119982353	-1.574444916	-0.013781462	-0.181886348	0.507726231	54.68759475	54.68759475	0.546875948	54.68759475	0.0887985	0.16624312	0.165860802	0.241931305	0.553639847	2.928504227
0.048665292	0.890008753	3.381100956	81.15580017	0.430383911	44.32713736	44.32713736	0.443271374	44.32713736	0.332557066	0.093158434	0.411293908	0.488298205	0.430555556	-5.429011459
0.174300968	-2.774149858	-5.300892773	-144.5816199	0.585687969	51.9022746	51.9022746	0.519022746	51.9022746	0.291333793	0.186439885	0.39444005	0.496513498	0.550505051	0.593556761
0.139839545	0.443615828	-2.022235985	-112.9836657	0.60491319	57.6670283	57.6670283	0.576670283	57.6670283	0.136937957	0.229277226	0.2547743	0.375780448	0.607692308	1.745069019
0.05217972	1.875302343	2.801726148	34.14580758	0.439536772	48.59859132	48.59859132	0.485985913	48.59859132	0.180043322	0.124293579	0.277934206	0.376573709	0.470175439	3.714416823
0.083547566	1.304695167	1.333876251	159.24886	0.461694402	44.70697365	44.70697365	0.447069737	44.70697365	0.267145027	0.093766277	0.369749024	0.47209162	0.454545455	-1.258165426
0.096318107	-0.126877505	-0.309257872	-2.726457162	0.457356795	46.36918249	46.36918249	0.463691825	46.36918249	-0.056202319	0.12695591	0.013434711	0.085432051	0.454545455	-0.980976389
0.077662751	2.163496267	1.141477114	100.2841025	0.521058051	51.25527677	51.25527677	0.512552768	51.25527677	0.213531379	0.143375755	0.336920864	0.461668485	0.5	1.582731399
0.134604885	-1.282768468	-2.917288243	-29.16742818	0.447374257	45.193428	45.193428	0.45193428	45.193428	0.026374461	0.097805675	0.084264812	0.139415938	0.452272727	0.020948796
0.154939115	-2.378353591	-2.494485534	-141.5669617	0.584116217	57.63980677	57.63980677	0.576398068	57.63980677	0.225589762	0.211801205	0.323627398	0.42103049	0.630681818	3.244938006
0.098332911	-0.505236315	1.455730697	16.75867697	0.483381846	50.44317961	50.44317961	0.504431796	50.44317961	-0.03424199	0.150850218	0.039461276	0.114641097	0.486842105	-0.75608376
0.179519577	-0.999827421	-4.401334568	-117.3506735	0.572001022	52.96509199	52.96509199	0.52965092	52.96509199	0.161746466	0.159735819	0.268153599	0.373376677	0.520525452	2.837181673
0.069660583	2.725738392	0.19098866	12.87156807	0.528842691	51.87067397	51.87067397	0.51870674	51.87067397	0.320529776	0.144526293	0.447295853	0.574376797	0.529824561	1.692769405
0.064075617	0.382042109	1.239304709	89.75182802	0.462421594	48.10685179	48.10685179	0.481068518	48.10685179	0.276859808	0.116750611	0.371927418	0.468464995	0.5	-0.0313522
0.06109997	2.371984376	2.931369373	128.9025861	0.478817405	46.79118745	46.79118745	0.467911875	46.79118745	0.21853414	0.114196947	0.326841314	0.438824305	0.473684211	-2.884949334
0.052405647	0.747666888	2.442310505	85.0752282	0.423180948	44.30146308	44.30146308	0.443014631	44.30146308	0.343857649	0.094601294	0.426366591	0.509294522	0.428571429	-2.008823299
0.086799991	0.711725254	0.074871205	178.0395459	0.452466389	45.10092021	45.10092021	0.451009202	45.10092021	0.340989359	0.094214515	0.433241876	0.520715955	0.460606061	-1.437553002
0.049654632	1.414176292	5.782218764	101.3193148	0.466323911	48.97947629	48.97947629	0.489794763	48.97947629	0.146801344	0.132545231	0.251296478	0.357132227	0.473684211	-2.714042833
0.065499702	2.299499145	2.93205999	94.57837572	0.513640081	52.71410716	52.71410716	0.527141072	52.71410716	0.177134957	0.178810727	0.299285683	0.423222391	0.531372549	0.365773844
0.050665854	0.972163574	3.951434359	104.4294548	0.436682055	44.38845512	44.38845512	0.443884551	44.38845512	0.325377488	0.093087923	0.41862343	0.510739537	0.428571429	-2.838260224
0.072678328	1.875356262	3.253497486	131.6783363	0.481312615	48.18080089	48.18080089	0.481808009	48.18080089	0.169225458	0.126905086	0.280928359	0.394110034	0.473684211	-1.489870045
0.083634779	1.017340002	-1.921624514	-124.9259889	0.485953365	44.8990943	44.8990943	0.448990943	44.8990943	0.338146201	0.095554322	0.441184887	0.540162999	0.454545455	-2.733829092
0.045343631	2.217216244	3.385915969	69.27934916	0.449175295	45.83811245	45.83811245	0.458381124	45.83811245	0.229353215	0.11510758	0.326126245	0.423957047	0.392307692	-4.240026327
0.094338414	0.063999364	1.590129147	168.2478802	0.490102673	47.97845942	47.97845942	0.479784594	47.97845942	0.3990503	0.137486147	0.505910678	0.609822927	0.5	-1.048152769
0.095406626	0.440736869	0.052381674	179.4538021	0.491518844	46.00026556	46.00026556	0.460002656	46.00026556	0.3615245	0.112122324	0.461511225	0.561823088	0.454545455	-3.288978727
0.068562512	0.044581036	1.528531717	70.4390634	0.454208251	46.580903	46.580903	0.46580903	46.580903	0.301163954	0.102765314	0.39092461	0.481832076	0.5	0.243798189
0.204470688	-1.350250461	-6.195593824	-142.7994056	0.61691491	53.67128015	53.67128015	0.536712802	53.67128015	0.00739797	0.210340315	0.133846233	0.261286569	0.543560606	3.456290377
0.083149667	1.354741236	1.033067227	163.519057	0.510453403	48.64949144	48.64949144	0.486494914	48.64949144	0.264061455	0.123891748	0.385695555	0.507659828	0.464102564	0.423150745
0.070553314	2.345729771	2.503890412	122.9212386	0.546134271	55.63042266	55.63042266	0.556304227	55.63042266	0.216751606	0.204024312	0.358375644	0.499133382	0.571428571	2.97761546
0.06871317	2.621713693	0.557674607	92.34847757	0.524145467	50.88881506	50.88881506	0.508888151	50.88881506	0.240457067	0.150882819	0.37090051	0.503018073	0.5	1.6504124
0.127270845	-1.792896645	-1.594651168	-17.67420421	0.501962522	52.32068936	52.32068936	0.523206894	52.32068936	0.068590082	0.145630719	0.137052532	0.206955649	0.540064103	2.918160555
0.039559029	2.243639914	4.555715548	47.41402762	0.429059671	47.52300431	47.52300431	0.475230043	47.52300431	0.149552457	0.125506231	0.239078821	0.327316422	0.458041958	-1.403050285
0.059711403	0.485170026	3.940500651	121.8606997	0.393534728	40.54030975	40.54030975	0.405403097	40.54030975	0.194775192	0.072568033	0.273504287	0.352238105	0.428571429	-3.995926677
0.14891072	-0.47462988	-4.064001765	-47.04289171	0.581181151	57.80630449	57.80630449	0.578063045	57.80630449	0.112030024	0.207098735	0.215550557	0.318550999	0.577380952	6.940660016
0.154121045	-0.592954604	-2.302007752	-86.83248456	0.551437548	53.10307834	53.10307834	0.531030783	53.10307834	0.026520698	0.158508002	0.126183504	0.226507666	0.533333333	2.527740223
0.083111757	1.827533193	1.491651246	132.1386099	0.48127735	47.59216204	47.59216204	0.47592162	47.59216204	0.257388611	0.111067227	0.367194114	0.477313414	0.461538462	0.109257125
0.031409736	1.906365388	2.428094686	21.54538689	0.426603886	43.63391154	43.63391154	0.436339115	43.63391154	0.326684338	0.088468739	0.405366517	0.483268065	0.418859649	-4.817108486
0.039827869	2.51342713	4.506061369	45.61282784	0.486552913	51.73854783	51.73854783	0.517385478	51.73854783	0.213458425	0.157432503	0.322896596	0.431059124	0.513157895	-0.923922041
0.098853909	2.276113489	-0.611850317	-171.4204449	0.580430613	52.34162114	52.34162114	0.523416211	52.34162114	0.347511211	0.16448291	0.489757097	0.632565084	0.529824561	0.043397886
0.057845488	2.545163185	1.597425544	127.4484263	0.473585868	45.81774084	45.81774084	0.458177408	45.81774084	0.233871292	0.111474309	0.347560542	0.459779006	0.410526316	-2.404480171
0.017850234	1.902903068	6.029400535	29.14742467	0.391009115	46.22113131	46.22113131	0.462211313	46.22113131	0.169650953	0.123861103	0.240680993	0.310210755	0.454545455	-1.676296747
0.084660475	1.286072636	1.772107011	162.5011883	0.511751648	48.86291341	48.86291341	0.488629134	48.86291341	0.192922386	0.131575097	0.313788013	0.432889588	0.5	-1.763014768
0.041304811	0.597702299	4.832100487	57.46754859	0.401861265	43.4006988	43.4006988	0.434006988	43.4006988	0.093611634	0.088180855	0.166384727	0.240043476	0.444444444	-2.911110496
0.159489493	-1.103544446	-0.438638226	-173.1072996	0.550306248	52.63040849	52.63040849	0.526304085	52.63040849	0.020046779	0.160935303	0.122561679	0.225871519	0.5	1.277578619
0.160674715	-1.747980704	-2.579465733	-137.3841703	0.600147038	56.88008129	56.88008129	0.568800813	56.88008129	0.11497684	0.198066895	0.232273813	0.348907317	0.555555556	4.949602763
0.080061242	2.456495177	0.284453387	148.3218302	0.505369569	50.34095452	50.34095452	0.503409545	50.34095452	0.237192301	0.146542437	0.361372004	0.486926506	0.5	2.899758644
0.043998317	1.647445167	4.998214939	44.93737418	0.437738634	50.64735642	50.64735642	0.506473564	50.64735642	0.075316694	0.1594923	0.171860416	0.273582513	0.466666667	3.73563089
0.183757963	-1.585221452	-4.05734467	-143.7653141	0.591113816	56.14019982	56.14019982	0.561401998	56.14019982	0.083593385	0.207913077	0.201771544	0.321874046	0.555555556	7.893397907
0.025940957	1.562276134	5.407808622	48.94206031	0.368022715	42.08996241	42.08996241	0.420899624	42.08996241	0.129886437	0.084666033	0.20334707	0.27823892	0.428571429	-2.187464264
0.197002108	-1.320551139	-5.361134358	-130.9890018	0.598864931	54.49295054	54.49295054	0.544929505	54.49295054	0.184717831	0.184015287	0.297252647	0.410678877	0.540064103	4.592895197
0.074637078	2.444389854	1.347483766	154.3291869	0.516004844	49.49792214	49.49792214	0.494979221	49.49792214	0.306968266	0.132662501	0.433807485	0.558138245	0.5	-0.294791861
0.178603297	-2.008030015	-3.713145694	-145.0765186	0.605738421	55.43360388	55.43360388	0.554336039	55.43360388	0.074154256	0.194246483	0.19041169	0.305905774	0.538461538	4.383445132
0.134881776	-0.84536222	-1.224180655	-41.27160683	0.549427313	54.91512521	54.91512521	0.549151252	54.91512521	-0.043371045	0.184563811	0.05355503	0.154403491	0.571428571	3.355935391
0.177243553	-3.314988375	-4.756429005	-149.7279964	0.607241644	55.58578214	55.58578214	0.555857821	55.58578214	0.238506906	0.22952292	0.350055677	0.460787798	0.605555556	4.137685921
0.138551921	-0.563823572	-3.698329088	-45.26393686	0.541227952	53.45702581	53.45702581	0.534570258	53.45702581	0.0774811	0.160305488	0.168812085	0.262693093	0.531372549	4.269427954
0.10395631	0.6439739	0.213235569	177.8583878	0.557876135	53.796354	53.796354	0.53796354	53.796354	0.381300034	0.176278666	0.512919618	0.645452383	0.550505051	3.37067973
0.084678122	1.390045436	0.746563784	171.4324112	0.500151089	47.35627479	47.35627479	0.473562748	47.35627479	0.443604727	0.118389201	0.553056431	0.660016885	0.464102564	-2.838514659
0.156735059	-1.561622593	-4.469916297	-79.4956979	0.56955078	54.74383899	54.74383899	0.54743839	54.74383899	0.210706277	0.172095887	0.308692083	0.40713726	0.57518797	4.55466682
0.19767365	-2.484115188	-3.899041556	-153.84982	0.620210366	57.90310275	57.90310275	0.579031027	57.90310275	0.181137755	0.235259607	0.299359432	0.41504606	0.591666667	5.189227273
0.160167713	-0.524466042	-2.876491337	-133.6714762	0.631501427	59.15328635	59.15328635	0.591532863	59.15328635	-0.005233476	0.239631009	0.122008512	0.250591777	0.651515152	5.218208887
0.061767923	1.104609393	1.706171271	58.05058862	0.47511345	48.85677569	48.85677569	0.488567757	48.85677569	0.31687758	0.117193446	0.416050367	0.514026045	0.5	-0.071439755
0.12931722	-1.339077072	-1.344263209	-27.99538248	0.490324171	49.51583357	49.51583357	0.495158336	49.51583357	0.110165963	0.120411429	0.183318468	0.255282404	0.5	0.584375658
0.048923758	0.678230829	3.358573862	49.37494836	0.441568355	47.99030169	47.99030169	0.479903017	47.99030169	0.281112619	0.114293852	0.37061262	0.456217809	0.5	0.191643463
0.160538496	-0.636039569	-5.562548815	-75.11962263	0.602723928	57.09466314	57.09466314	0.570946631	57.09466314	0.226160302	0.198918178	0.337876445	0.447931879	0.571428571	5.385249945
0.168079838	-1.362461686	-4.1139635	-89.27527451	0.565185941	52.84583479	52.84583479	0.528458348	52.84583479	0.120145547	0.15734405	0.221153016	0.324124569	0.523809524	4.138567418
0.039047706	1.697555408	3.626219418	47.55015501	0.420718552	44.2959422	44.2959422	0.442959422	44.2959422	0.123286257	0.094505745	0.210528521	0.299374166	0.449494949	-2.319116517
0.05263136	2.180876184	1.173000865	25.23769225	0.455361412	47.55845955	47.55845955	0.475584595	47.55845955	0.357400627	0.107742501	0.458436913	0.555874637	0.466666667	0.465502252
0.077337841	2.530473702	1.173382562	96.57406922	0.527202352	53.50301635	53.50301635	0.535030164	53.50301635	0.225851634	0.173561228	0.355465203	0.483846842	0.555555556	3.316694298
0.076843983	0.995287954	1.366243557	165.7513772	0.542071156	53.15258051	53.15258051	0.531525805	53.15258051	0.522550142	0.185194518	0.647557342	0.768959901	0.545454545	0.188862475
0.04288209	1.935135222	5.466381961	59.90218868	0.472818723	52.25270523	52.25270523	0.522527052	52.25270523	0.254285629	0.152343406	0.356056203	0.457842386	0.514705882	-0.179408086
0.05727772	2.305648592	2.958998391	75.69639074	0.53642853	53.89020212	53.89020212	0.538902021	53.89020212	0.157426765	0.188075184	0.29020036	0.422874219	0.514705882	1.083906141
0.065877826	0.548094202	2.444456877	144.7411279	0.437809437	42.48475581	42.48475581	0.424847558	42.48475581	0.269427768	0.088185354	0.358806508	0.447279817	0.3875	-4.455167593
0.060422992	2.402340785	2.92357708	74.88971856	0.470988679	48.96700769	48.96700769	0.489670077	48.96700769	0.223649274	0.132627082	0.331937437	0.43866305	0.5	-0.686821375
0.156073721	-0.008570584	-3.676709274	-92.6929102	0.587843179	55.57454038	55.57454038	0.555745404	55.57454038	0.128058684	0.191741918	0.24213786	0.359081247	0.577380952	4.062331731
0.130270586	-0.167965543	-1.500543538	-25.11767191	0.581462726	58.92047959	58.92047959	0.589204796	58.92047959	0.095276149	0.221780091	0.204887876	0.314759157	0.607692308	5.706687568
0.040906518	1.770033912	3.172594385	49.60699169	0.404653079	40.79862329	40.79862329	0.407986233	40.79862329	0.12157247	0.078212836	0.200868938	0.28189753	0.386752137	-4.625993288
0.175123244	-0.0201935	-5.008543762	-138.2046902	0.608115076	56.01096672	56.01096672	0.560109667	56.01096672	0.065742304	0.224908151	0.192947024	0.323603477	0.591666667	5.308422805
0.181302467	-0.43836529	-4.220490921	-132.386914	0.599029845	53.48426479	53.48426479	0.534842648	53.48426479	0.215003869	0.171180732	0.331844202	0.447766758	0.5	1.09188788
0.197139984	-1.11549082	-6.481687284	-130.6862214	0.636842921	55.89166842	55.89166842	0.558916684	55.89166842	0.2765903	0.203181947	0.395401522	0.514128558	0.58125	2.792868994
0.124682647	1.980371751	-3.454377327	-156.1180402	0.544128208	47.37932012	47.37932012	0.473793201	47.37932012	0.327040827	0.133326852	0.458805534	0.593053359	0.46547619	0.512819905
0.171602773	-0.469499213	-4.548542863	-113.0138497	0.59535057	57.25368424	57.25368424	0.572536842	57.25368424	0.055088416	0.217131889	0.174420512	0.296848406	0.6	7.629429369
0.17194182	-1.204200966	-1.740795044	-158.9586618	0.523953376	49.65645171	49.65645171	0.496564517	49.65645171	-0.05270152	0.141478469	0.043225421	0.140277934	0.486842105	1.611273743
0.067007642	0.758903926	1.821427183	146.2926501	0.480129742	45.96133027	45.96133027	0.459613303	45.96133027	0.452840399	0.108960202	0.55526169	0.655239827	0.427083333	-3.712939025
0.160325286	-1.371276422	-2.433014382	-119.8173024	0.496973648	48.41160179	48.41160179	0.484116018	48.41160179	0.118256236	0.117199249	0.200084143	0.283568993	0.5	1.598256497
0.089460655	0.834859307	0.193219903	171.2386049	0.481836209	48.56505652	48.56505652	0.485650565	48.56505652	0.336215905	0.115669059	0.440945034	0.546954539	0.5	1.501979973
0.181840382	-2.636669323	-4.935654973	-131.8666542	0.572192638	54.21575831	54.21575831	0.542157583	54.21575831	0.149751419	0.183690501	0.245765348	0.341870566	0.581140351	4.256116127
0.160060805	-1.464340363	-2.313363292	-126.411549	0.565473896	55.45357733	55.45357733	0.554535773	55.45357733	0.038045353	0.181916244	0.141309477	0.249808133	0.547727273	5.390967607
